ID,original_ID,tweet,modified_tweet,sarcastic,rephrase,exp,sentiment_distance
,lingkling_81374,@GOtransit @JenLynH Love the detail posted by your website.... #sarcasm,@user @user Love the detail posted by your website....,1,,exp2,0.45429105
,lingkling_6094,Love the view from my living room... #sarcasm #wtf #whataday https://t.co/N12mrLrJLi,Love the view from my living room...,1,,exp2,0.1933923
,lingkling_6121,Love receiving lovely comments on my videos #sarcasm http://t.co/9gZSCRETFH,Love receiving lovely comments on my videos,1,,exp2,0.28280967
,lingkling_6523,Loveeee going to bed alone.👿😩👎🏻 #sarcasm,Loveeee going to bed alone.👿😩👎🏻,1,,exp2,0.068045095
,lingkling_6532,"Love the judgment you get from people that are older than you, because they're older than you and totally have that right #sarcasm","Love the judgment you get from people that are older than you, because they're older than you and totally have that right",1,,exp2,0.3289641
,lingkling_6536,Love how @UAlbany_MBB players check my twitter + pick on me by taking what I say in my tweets + publicly laughing at it on twitter. #Sarcasm,Love how @user players check my twitter + pick on me by taking what I say in my tweets + publicly laughing at it on twitter.,1,,exp2,0.59887886
,lingkling_6744,Love the feeling of being ignored.😍 #sarcasm,Love the feeling of being ignored.😍,1,,exp2,0.6658835
,lingkling_7058,"Love how Jose Bautista still admires every homerun, even after 272 in his career. #sarcasm","Love how Jose Bautista still admires every homerun, even after 272 in his career.",1,,exp2,0.05413304
,lingkling_7197,Love coming on here and seeing the aftermath and subtweeting of gay Twitter fights #sarcasm,Love coming on here and seeing the aftermath and subtweeting of gay Twitter fights,1,,exp2,0.60863507
,lingkling_7336,"Love the back round music !
#sarcasm
#WWERaw",Love the back round music !,1,,exp2,0.16211474
,lingkling_7708,"Love people who act as the ""Social Committee"" at the gym. #focus #sarcasm","Love people who act as the ""Social Committee"" at the gym.",1,,exp2,0.5199427
,lingkling_7743,Love it when @StarbucksUK make your coffee SO HOT you lose half your tongue #sarcasm,Love it when @user make your coffee SO HOT you lose half your tongue,1,,exp2,0.37946928
,lingkling_8013,"Love it when people throw a number behind something to imply it's ""real"" or a ""fact"" #sarcasm #LdnOnt","Love it when people throw a number behind something to imply it's ""real"" or a ""fact""",1,,exp2,0.5955972
,lingkling_42885,Love Lucille's love of life and sense of humor. #joy #humor #style http://t.co/0EM4sbIAxc,Love Lucille's love of life and sense of humor.,0,,exp2,0.14757507
,lingkling_42974,😍Love my job😍 #humor 😄 http://t.co/3CEyr8ixOf,😍Love my job😍😄,0,,exp2,0.055350713
,lingkling_45617,Love this from @lightersideofre! #realestate #sell #humor http://t.co/aMHstrlfVb,Love this from @user,0,,exp2,0.5734221
,lingkling_45932,Loving these dance videos Pastor @perrynoble has posted on FB and Twitter! 😄😄😄😄 #GoodFun #Humor,Loving these dance videos Pastor @user has posted on FB and Twitter! 😄😄😄😄,0,,exp2,0.26804098
,lingkling_48553,Love is more than a word ~ #peace #love 💚✌ http://t.co/39jN96KKD9,Love is more than a word ~ 💚✌,0,,exp2,0.12554915
,lingkling_50192,Love the shout out http://t.co/pxAJz9eM5v #follow #live #life #hard #seek #love #find #peace #Motivational… https://t.co/cEnmmylkyB,Love the shout out,0,,exp2,0.1331831
,lingkling_50568,Love is never Wrong #late https://t.co/LSmlLrsBnf,Love is never Wrong,0,,exp2,0.41803488
,lingkling_51669,"Lovin this song, #BIGUP 2 @Dre_island1-On Time  https://t.co/gyCidHdmPW #Jah #Will #Be #On #Time #Reggae #Music #Love #Peace #Struggles #Dre","Lovin this song, BIGUP 2 @user Time",0,,exp2,0.24018228
,lingkling_51721,Love this pic so muchh!! #selfie #whiteboy #haironfleek #peace https://t.co/8QyPamS2a2,Love this pic so muchh!!,0,,exp2,0.2620944
,lingkling_53799,Love me a good #selfie #RT #girlswholikegirls #girlswithtattoos #late #relaxing http://t.co/OJJzdYYU9G,Love me a good selfie,0,,exp2,0.05825772
,lingkling_54391,Love this quote 👌 #qotd #jimihendrix #love #power #peace https://t.co/7AIpOpBFq8,Love this quote 👌,0,,exp2,0.06582496
,lingkling_54419,Love this peace around me... #sea #summer #sunset #venice #instadaily #enjoy #peace #photooftheday… https://t.co/r6Zc5nSymy,Love this peace around me...,0,,exp2,0.11940212
,lingkling_54461,Love this peaceful photo #inspiration #peace #samglenn https://t.co/JUSVo14wFp,Love this peaceful photo,0,,exp2,0.118915565
,lingkling_56404,Love all of You. 💕🐝🍃 #Peace #love #goodvibes #positivevibes,Love all of You. 💕🐝🍃,0,,exp2,0.041401953
,lingkling_56989,Love the Lady Chapel at St Nicholas' @CanveyCofE #peace http://t.co/4cOdfVPvbV,Love the Lady Chapel at St Nicholas' @user,0,,exp2,0.5860765
,lingkling_59681,Love living in #sussex on such a beautiful day #Peace 🌞🌿🍂🌺🌲🌳 http://t.co/KWquCmTEKn,Love living in sussex on such a beautiful day 🌞🌿🍂🌺🌲🌳,0,,exp2,0.15306322
,lingkling_4219,@keyizzle_ @erkyshy @shakeyupnext @loveylmd_ love you moreeee #late,@user @user @user @user love you moreeee,0,,exp2,0.12607898
,lingkling_4229,Love my Fat Asian but he has no concept of time. #wealwayslate #late #15moreminutes,Love my Fat Asian but he has no concept of time.,0,,exp2,0.55369526
,lingkling_4555,Loving my new vehicle! #Freedom #peace #hard-work #mentesanacuerposano #salud https://t.co/hG3x1ILmeZ,Loving my new vehicle!,0,,exp2,0.10191911
,lingkling_5907,Love my email about the @nextofficial sale starting tomorrow (sat 26) received today at 00.03 ! #late http://t.co/SArGWZEyVH,Love my email about the @user sale starting tomorrow (sat 26) received today at 00.03 !,0,,exp2,0.32495677
5002.0,test_a_921,"I really loved the drive into work today in the dark, wet, heavy rain","I really loved the drive into work today in the dark, wet, heavy rain",1,,exp3,0.8455023
1377.0,sign_3530,i just looooove getting big cases on friday afternoons,i just looooove getting big cases on friday afternoons,1,i just hate getting big cases on friday afternoons,exp3,0.6729487
3297.0,sign_12376,i just love it when people near and dear to me act like they care that i'm really sick with a fever,i just love it when people near and dear to me act like they care that i'm really sick with a fever,1,no one seems to care that i'm sick,exp3,0.8242337
2404.0,train_2773,man I really hate seeing two fucking idiots raising a baby,man I really hate seeing two fucking idiots raising a baby,0,,exp3,0.07696904
10364.0,test_a_873,I really hate being stuck at home thanks to the governments lack of controls on covid in school.,I really hate being stuck at home thanks to the governments lack of controls on covid in school.,0,,exp3,0.091134354
13608.0,train_2450,I absolutely hate when players do that dumb early celebration nonsense,I absolutely hate when players do that dumb early celebration nonsense,0,,exp3,0.079189695
4821.0,sign_3549,i absolutely love how my mom doesn't believe a damn word i say,i absolutely love how my mom doesn't believe a damn word i say,1,i really don't like how my mom doesn't believe a damn word i say,exp3,0.9373027
8042.0,sign_12009,i really love enrollments,i really love enrollments,1,i really hate enrollments,exp3,0.5261432
15087.0,sign_12389,i just love going down my timeline to see one of my friends post negativety for the last 2 days,i just love going down my timeline to see one of my friends post negativety for the last 2 days,1,i hate the negative posts on my timeline,exp3,0.81350404
15507.0,sign_2773,i just love having to get my car towed on a sunday when i work the next day,i just love having to get my car towed on a sunday when i work the next day,1,i just hate having to get my car towed on a sunday when i work the next day,exp3,0.9135166
10020.0,sign_4662,and i just love cardio,and i just love cardio,1,i hate cardio,exp3,0.46422577
17811.0,sign_7181,i just love how people do the total opposite of what my pinned tweet says,i just love how people do the total opposite of what my pinned tweet says,1,i hate how people do the total opposite of what my pinned tweet says,exp3,0.8839776
4817.0,sign_12360,i just love walking in the rain,i just love walking in the rain,1,i don't like walking in the rain,exp3,0.64100343
3637.0,sign_12712,i always love seeing people in workout clothes smoking,i always love seeing people in workout clothes smoking,1,i always hate seeing people who don t in workout clothes not smoking,exp3,0.67577606
11809.0,sign_2641,i totally love life so much,i totally love life so much,1,i don t love my life at all,exp3,0.55516267
14384.0,sign_604,i really love how people have to read the sign out loud as they come in,i really love how people have to read the sign out loud as they come in,1,i cant stand how people have to read the sign out loud as they come in,exp3,0.7027254
8867.0,sign_12725,i absolutely love driving all over the place in the rain and lightning,i absolutely love driving all over the place in the rain and lightning,1,i don't like driving in bad weather,exp3,0.74904984
18588.0,sign_3927,i just love it when it storms,i just love it when it storms,1,i hate storms,exp3,0.5635053
2738.0,sign_7863,woop i just love having shitty dreams that make me sad in real life,woop i just love having shitty dreams that make me sad in real life,1,i hate bad dreams,exp3,0.93250316
4555.0,sign_3202,i just love when people that don't live in nyc try to tell me what is and isn't safe in this city,i just love when people that don't live in nyc try to tell me what is and isn't safe in this city,1,i am annoyed when people who don't live in nyc talk how it is and about its safety,exp3,0.84346694
8411.0,sign_12396,i just love getting email addressed as hi gmail or hi first name or similar,i just love getting email addressed as hi gmail or hi first name or similar,1,i don't like receiving automated emails,exp3,0.6623916
8203.0,sign_7147,i so love when people spout out about things they have no idea about,i so love when people spout out about things they have no idea about,1,people shouldn't talk about the things they don't have a clue about,exp3,0.91287804
17576.0,sign_2401,i just love how my mom takes phone calls while she's filling out her portion of my fafsa sarcasm,i just love how my mom takes phone calls while she's filling out her portion of my fafsa,1,i just hate how my mom takes phone calls while she's filling out her portion of my fafsa,exp3,0.6935378
11589.0,test_c_35,"I just love Christmas time, when goodwill abounds in every shop","I just love Christmas time, when goodwill abounds in every shop",1,Why are people so rude and pushy in shops at Christmas?,exp3,0.13088925
357.0,sign_5468,i really do love it when people copy me,i really do love it when people copy me,1,i really do hate it when people copy me,exp3,0.77562016
17514.0,train_655,I just love falling up the stairs 😑,I just love falling up the stairs 😑,1,I really don't like falling up the stairs.,exp3,0.4679593
6774.0,sign_5371,i just love watching sports,i just love watching sports,1,i don t like watching sports,exp3,0.45851356
16199.0,sign_12359,i just love washing my hands in water piped in from the great arctic melt,i just love washing my hands in water piped in from the great arctic melt,1,i just hate washing my hands in icy cold water,exp3,0.5935257
16152.0,sign_11990,i really love it when someone drinks the last of the coffee and doesn't make another pot,i really love it when someone drinks the last of the coffee and doesn't make another pot,1,i don't like when people drink all the coffee and don't make more,exp3,0.8269426
629.0,sign_12405,i just love all the stupid workouts on pinterest,i just love all the stupid workouts on pinterest,1,i do not like the workouts on pinterest,exp3,0.8863757
10313.0,test_a_1248,"Boy, I sure do love being constantly misgendered by my cis relatives at family gatherings 🙃","Boy, I sure do love being constantly misgendered by my cis relatives at family gatherings 🙃",1,,exp3,0.9258929
11074.0,train_142,Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up,Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up,1,Pitching two games back to back is exhausting.,exp3,0.9272605
14578.0,sign_14690,i just love when customers make me repeat myself,i just love when customers make me repeat myself,1,i hate when customers make me repeat myself,exp3,0.8580151
15265.0,train_53,"I just absolutely LOVE how I've got to work outside for the next 3 days in the heatwave.

#sweatingmyballsoff",I just absolutely LOVE how I've got to work outside for the next 3 days in the heatwave.,1,I hate working outside in the heat.,exp3,0.74201685
12485.0,test_a_944,I absolutely love it when its pouring down with rain on a Monday morning and I forget my umbrella!,I absolutely love it when its pouring down with rain on a Monday morning and I forget my umbrella!,1,,exp3,0.83004546
995.0,train_2456,i just love everyone posting wholesome pics with their pets when theyre home for break,i just love everyone posting wholesome pics with their pets when theyre home for break,0,,exp3,0.16620474
4570.0,test_a_848,I just love the smell of one million 😍,I just love the smell of one million 😍,0,,exp3,0.1866478
857.0,test_a_731,I really love finishing my term with an period of enforced isolation thanks to the amazing governments controls on covid in school.,I really love finishing my term with an period of enforced isolation thanks to the amazing governments controls on covid in school.,1,,exp3,0.27323732
,lingkling_60776,I really love when people follow me 92726228 different times. #sarcastic #pleasestop,I really love when people follow me 92726228 different times.,1,,exp3,0.5861732
,lingkling_61114,I just love it when I'm watching a trailer and 50%/60% is solely used for branding &lt;3 #sarcasm,I just love it when I'm watching a trailer and 50%/60% is solely used for branding <3,1,,exp3,0.65251374
,lingkling_61229,I just LOVE checking email on my tiny cellphone by candlelight #sarcasm,I just LOVE checking email on my tiny cellphone by candlelight,1,,exp3,0.5741459
,lingkling_61273,I just love disassociating (: #sarcasm,I just love disassociating (:,1,,exp3,0.5981585
,lingkling_61523,I just love when anxiety hits and there's nothing you can do! #Sarcasm 😭,I just love when anxiety hits and there's nothing you can do! 😭,1,,exp3,0.832176
,lingkling_61741,I just love coworkers who won't stop complaining about everything and everyone. #sarcasm #stfumarianne,I just love coworkers who won't stop complaining about everything and everyone.,1,,exp3,0.9248133
,lingkling_62098,I just love it when people are rude... 😐😐😐 #sarcasm,I just love it when people are rude... 😐😐😐,1,,exp3,0.90559447
,lingkling_62381,I just love how white people get to decide on what's racist and what's not. #sarcasm,I just love how white people get to decide on what's racist and what's not.,1,,exp3,0.8814667
,lingkling_62522,I just love PSC so much! #Sarcasm,I just love PSC so much!,1,,exp3,0.23551062
,lingkling_63467,I just love being used #sarcasm,I just love being used,1,,exp3,0.8249878
,lingkling_63474,I just love my job lol #sarcasm,I just love my job lol,1,,exp3,0.42553964
,lingkling_63701,I really love having guest over and seeing my bathroom in your selfies. #sarcasm,I really love having guest over and seeing my bathroom in your selfies.,1,,exp3,0.695522
,lingkling_63963,I just love lame excuses! 💜 #sarcasm,I just love lame excuses! 💜,1,,exp3,0.36208647
,lingkling_64641,I absolutely love when Twitter stops loading 😍 #sarcastic,I absolutely love when Twitter stops loading 😍,1,,exp3,0.30192304
,lingkling_64692,I just love how everyone snapchats me back! #sarcasm,I just love how everyone snapchats me back!,1,,exp3,0.459156
,lingkling_64725,I just love when my laptop freezes forcing me to shut it off improperly. #Sarcasm #NotAmused,I just love when my laptop freezes forcing me to shut it off improperly.,1,,exp3,0.92129433
,lingkling_64865,Man I just love annoying people #sarcasm,Man I just love annoying people,1,,exp3,0.8536379
,lingkling_64976,I just love seeing seeing wrinkly old man peen first thing in the morning.  #sarcasm #noidont,I just love seeing seeing wrinkly old man peen first thing in the morning.,1,,exp3,0.84473443
,lingkling_65055,I just love two-faced people! -.- #sarcasm #annoyed #itwillcomebackandbiteyou,I just love two-faced people! -.-,1,,exp3,0.9218012
,lingkling_65238,I absolutely love sweating immediately upon exiting the shower. #Sarcasm,I absolutely love sweating immediately upon exiting the shower.,1,,exp3,0.7635117
,lingkling_65536,@Ludakrisi I especially love being added to their group. #Sarcasm 😕,@user I especially love being added to their group. 😕,1,,exp3,0.83050287
,lingkling_65660,I absolutely love when I spend 2 hours on a song and it doesn't save. #sarcasm,I absolutely love when I spend 2 hours on a song and it doesn't save.,1,,exp3,0.8992685
,lingkling_65719,I just love when a specific fly won't leave me alone outside #sarcasm #dieplease,I just love when a specific fly won't leave me alone outside,1,,exp3,0.87731284
,lingkling_65916,I just LOVE it when people read my texts and don't reply😊 #sarcasm,I just LOVE it when people read my texts and don't reply😊,1,,exp3,0.45895693
,lingkling_65995,"I just looooooove sitting through visitation hearings. #sarcasm 
#familylaw",I just looooooove sitting through visitation hearings.,1,,exp3,0.6541589
,lingkling_66076,I just love arts and crafts and hot glue guns.. 😒 #sarcasm,I just love arts and crafts and hot glue guns.. 😒,1,,exp3,0.51378316
,lingkling_66244,I just loooove being ignored #sarcasm,I just loooove being ignored,1,,exp3,0.8434389
,lingkling_66468,I just love how I've been working here for 6 months but they still call me Ashley   #sarcasm,I just love how I've been working here for 6 months but they still call me Ashley,1,,exp3,0.7342095
,lingkling_66982,I absolutely love when people ignore me #sarcasm #noonewillreadthis #foreveralone #lol,I absolutely love when people ignore me,1,,exp3,0.87246877
,lingkling_67244,I fucking love paying my own tuition #sarcasm,I fucking love paying my own tuition,1,,exp3,0.545543
,lingkling_67599,I just love when I'm asked my opinion and then told I'm wrong and just trying to argue. #sarcasm,I just love when I'm asked my opinion and then told I'm wrong and just trying to argue.,1,,exp3,0.92494357
,lingkling_67779,I just love being my Mom's little errand boy 😑 #sarcasm,I just love being my Mom's little errand boy 😑,1,,exp3,0.4886512
,lingkling_67980,I just love this feeling of wtf is next?! #uncertainty #anticipation #rollseyes #sarcasm,I just love this feeling of wtf is next?!,1,,exp3,0.80118114
,lingkling_68224,"Why yes, I just LOVE playing babysitter when we were supposed to go out and have a fun time together.... #sarcasm","Why yes, I just LOVE playing babysitter when we were supposed to go out and have a fun time together....",1,,exp3,0.36515668
,lingkling_68413,I honestly love Cara Delevingne 😍 #gorgeous #talented #sarcastic,I honestly love Cara Delevingne 😍,1,,exp3,0.24468756
,lingkling_68646,I really love @realDonaldTrump answers #sarcasm  #GOPDebate,I really love @user answers,1,,exp3,0.49565032
,lingkling_68747,"I just love it how my ""bestfriend"" dumps me for her boyfriend! 
   #sarcasm #thanksnothanks","I just love it how my ""bestfriend"" dumps me for her boyfriend!",1,,exp3,0.8849202
,lingkling_69190,I just love when you just leave me hanging when you text me!!!!!😄😄 #sarcasm 😒,I just love when you just leave me hanging when you text me!!!!!😄😄 😒,1,,exp3,0.7914787
,lingkling_69316,I FUCKING LOVE SPAM MARKETING TEXTS &gt;:( #sarcasm,I FUCKING LOVE SPAM MARKETING TEXTS >:(,1,,exp3,0.7704262
,lingkling_69388,I just loooooove being told to lower my standards. #sarcasm,I just loooooove being told to lower my standards.,1,,exp3,0.8340678
,lingkling_69445,I just LOVE when baby boomers speak about what's wrong with millennials #tellmemore #sarcasm,I just LOVE when baby boomers speak about what's wrong with millennials,1,,exp3,0.8735098
,lingkling_69498,Lol I just love working in 104 degree weather #sarcasm,Lol I just love working in 104 degree weather,1,,exp3,0.5819498
,lingkling_69571,"Oh i just love twitter updates!
#sarcasm",Oh i just love twitter updates!,1,,exp3,0.34944427
,lingkling_69656,I just love spilling a full glass of wine all over myself #Sarcastic,I just love spilling a full glass of wine all over myself,1,,exp3,0.7215703
,lingkling_69996,I just love when people call me when I'm busy. #sarcasm #funny #joke,I just love when people call me when I'm busy.,1,,exp3,0.59275264
,lingkling_70140,God I fucking love Mondays! #sarcasm #canIgohomenow,God I fucking love Mondays!,1,,exp3,0.13011773
,lingkling_70385,Some days I really love my kids lol! #sarcastic,Some days I really love my kids lol!,1,,exp3,0.39212617
,lingkling_70924,I just love getting voicemails of people breathing for a second then hanging up the phone. #sarcasm,I just love getting voicemails of people breathing for a second then hanging up the phone.,1,,exp3,0.8669398
,lingkling_71132,"I just love helping guys who have the mentality that ""women are idiots"". #sarcasm","I just love helping guys who have the mentality that ""women are idiots"".",1,,exp3,0.8262045
,lingkling_71149,I just love it when my client doesn't show up to court. #sarcasm,I just love it when my client doesn't show up to court.,1,,exp3,0.8896652
,lingkling_71195,"I just love it when it's 88° and sunny outside, no clouds, and go to the pool for a quick swim and it's closed #notcool #sarcasm #nowwhat","I just love it when it's 88° and sunny outside, no clouds, and go to the pool for a quick swim and it's closed",1,,exp3,0.5325809
,lingkling_71327,I just love it when people don't understand my #sarcasm :/,I just love it when people don't understand my sarcasm :/,1,,exp3,0.8873978
,lingkling_71416,I just love when the owner of the car you're parking next to just sits there and watches you park. #makesmenervous #sarcasm,I just love when the owner of the car you're parking next to just sits there and watches you park.,1,,exp3,0.72203827
,lingkling_72007,I just love how fucking rude people are #sarcasm #rude #assholes,I just love how fucking rude people are,1,,exp3,0.95755625
,lingkling_72056,I just totally love going 10-20 miles under the limit going towards Richmond Rd #Sarcasm,I just totally love going 10-20 miles under the limit going towards Richmond Rd,1,,exp3,0.7439186
,lingkling_72159,"I really love airport delays
#sarcasm",I really love airport delays,1,,exp3,0.7767867
,lingkling_72260,I just love it when my brother gets himself hurt at work being an idiot so I get stuck with the closing shift. #sarcasm,I just love it when my brother gets himself hurt at work being an idiot so I get stuck with the closing shift.,1,,exp3,0.9855848
,lingkling_72300,I just love it when ppl outside Māori communities feel privileged enough to determine certain MP's dgaf about their own ppl. #sarcasm,I just love it when ppl outside Māori communities feel privileged enough to determine certain MP's dgaf about their own ppl.,1,,exp3,0.761492
,lingkling_72731,I just love how my boyf treats me sometimes ☺️☺️ #sarcasm,I just love how my boyf treats me sometimes ☺️☺️,1,,exp3,0.13919754
,lingkling_73172,"I just love sarcasm.
#sexting #funny #sarcasm #feminist #feminism  https://t.co/ggztRhyDua",I just love sarcasm.,1,,exp3,0.49364588
,lingkling_73252,I just lovee it when you're snapchatting someone and they stop responding in the middle of the conversation👌🏼 #sarcasm #followforfollow,I just lovee it when you're snapchatting someone and they stop responding in the middle of the conversation👌🏼,1,,exp3,0.37957162
,lingkling_73321,i just LOVE when people on tumblr put other people's art up without proper credit. #sarcasm,i just LOVE when people on tumblr put other people's art up without proper credit.,1,,exp3,0.93807596
,lingkling_73652,I just love hearing rumors about my life from other people. #sarcasm,I just love hearing rumors about my life from other people.,1,,exp3,0.89361596
,lingkling_73719,@RevDaniel oh I just *Love* explaining the difference between The Bible and Poor Richards Almanac to people #sarcasm,@user oh I just *Love* explaining the difference between The Bible and Poor Richards Almanac to people,1,,exp3,0.61224025
,lingkling_73844,I just love people with shitty attitudes #sarcasm,I just love people with shitty attitudes,1,,exp3,0.9388158
,lingkling_73934,I just love watching all my friends get their happy endings while I just sit here secretly miserable. #sarcasm,I just love watching all my friends get their happy endings while I just sit here secretly miserable.,1,,exp3,0.644444
,lingkling_74490,I just love when people take out their problems on me #sarcasm #imnotyourpunchingbag #lookatthewholepicture,I just love when people take out their problems on me,1,,exp3,0.9409148
,lingkling_74655,Oh man i just loveeeee school #sarcasm,Oh man i just loveeeee school,1,,exp3,0.6050024
,lingkling_75033,I sure love gaining weight! #sarcasm,I sure love gaining weight!,1,,exp3,0.562244
,lingkling_75055,I absolutely love how selfish people are #sarcasm,I absolutely love how selfish people are,1,,exp3,0.93927747
,lingkling_75352,I absolutely love closing the restaurant and then coming back to help with breakfast deliveries. #sarcasm #jobsecurity,I absolutely love closing the restaurant and then coming back to help with breakfast deliveries.,1,,exp3,0.59876686
,lingkling_75395,I just love how you can still get under my skin.. #sarcasm,I just love how you can still get under my skin..,1,,exp3,0.7855387
,lingkling_75470,I just love monthly maintenance and installing f%#n MS security patches on Saturday. #sarcasm #infosec #it #microsoft http://t.co/a5KwtvpMJe,I just love monthly maintenance and installing f%n MS security patches on Saturday.,1,,exp3,0.6629309
,lingkling_75739,I just love spending my weekend watching movies where Morgan Freeman is God. #Sarcasm,I just love spending my weekend watching movies where Morgan Freeman is God.,1,,exp3,0.19210055
,lingkling_75841,i just love when people stare at me #sarcasm like idek know what is going through their minds 👽😶,i just love when people stare at me like idek know what is going through their minds 👽😶,1,,exp3,0.78477836
,lingkling_76240,I just love edm twitter whenever a lineup gets announced! #sarcasm,I just love edm twitter whenever a lineup gets announced!,1,,exp3,0.4245952
,lingkling_76752,I just love being sick on the second day of classes. #sarcasm,I just love being sick on the second day of classes.,1,,exp3,0.9070392
,lingkling_76807,I just love watching FedEx truck speeding through my neighborhood on rainy days while kids are getting off a school bus.  #sarcasm,I just love watching FedEx truck speeding through my neighborhood on rainy days while kids are getting off a school bus.,1,,exp3,0.6755273
,lingkling_76973,I just love studying fluid mechanics #sarcasm #idratherstudyelectromagnetics #nerdproblems #procrastination,I just love studying fluid mechanics,1,,exp3,0.52852666
,lingkling_77383,"Man, I just love it when random people that don't know me start following me on here #sarcasm","Man, I just love it when random people that don't know me start following me on here",1,,exp3,0.59548783
,lingkling_77387,I just love being super under staffed at work. #sarcasm,I just love being super under staffed at work.,1,,exp3,0.8538595
,lingkling_78430,I just love when people talk to me like I'm a child and assume I don't know what I'm doing. #sarcasm #dontstartwithme,I just love when people talk to me like I'm a child and assume I don't know what I'm doing.,1,,exp3,0.92355365
,lingkling_78432,I also love sitting near the back and have some prat who can't shut a door #Sarcasm,I also love sitting near the back and have some prat who can't shut a door,1,,exp3,0.8495734
,lingkling_78435,I just love sitting on the train when I'm tired and have someone in the carriage chatting nonsense constantly #Sarcasm,I just love sitting on the train when I'm tired and have someone in the carriage chatting nonsense constantly,1,,exp3,0.8535296
,lingkling_78545,I just love walking down the street and getting cat called #sarcasm,I just love walking down the street and getting cat called,1,,exp3,0.71691406
,lingkling_78581,Man I just love going to the movies solo... #sarcasm,Man I just love going to the movies solo...,1,,exp3,0.5463432
,lingkling_78907,"I just ""love"" staying home all weekend #sarcasm","I just ""love"" staying home all weekend",1,,exp3,0.42292282
,lingkling_78964,I truly love getting a text then replying and never hearing from them again #sarcasm,I truly love getting a text then replying and never hearing from them again,1,,exp3,0.79725826
,lingkling_78990,I just love when @my_pricechopper says they can't ring my stuff up because the systems are down and they do anyway. #sarcasm,I just love when @user says they can't ring my stuff up because the systems are down and they do anyway.,1,,exp3,0.9581492
,lingkling_79627,I also love their confusion as to why someone would dare love a thing they don't. #sarcasm,I also love their confusion as to why someone would dare love a thing they don't.,1,,exp3,0.8603767
,lingkling_79650,I just love having my days off during the week!! #sarcasm,I just love having my days off during the week!!,1,,exp3,0.21415032
,lingkling_80046,"Man, I just love the way the Pirates play the Brewers! ... #sarcasm","Man, I just love the way the Pirates play the Brewers! ...",1,,exp3,0.39348882
,lingkling_80392,I just love silent car rides. #sarcasm,I just love silent car rides.,1,,exp3,0.5320831
,lingkling_80766,@Walmart I just LOVE being treated like an imbecile by your cashiers and dealing with your lazy CSMs in #Lincoln #Illinois. #0199 #sarcasm,"@user I just LOVE being treated like an imbecile by your cashiers and dealing with your lazy CSMs in Lincoln, Illinois",1,,exp3,0.9327577
,lingkling_81049,jk I absolutely love essays #sarcasm,jk I absolutely love essays,1,,exp3,0.5261335
,lingkling_6131,I just love it when someone books training for me at a time before I would usually even be at work. #sarcasm #earlystart,I just love it when someone books training for me at a time before I would usually even be at work.,1,,exp3,0.5696885
,lingkling_6435,I just loooove working at 6:30 am. #sarcasm,I just loooove working at 6:30 am.,1,,exp3,0.74404514
,lingkling_6466,I absolutely love being woken up during a good sleep! #sarcasm,I absolutely love being woken up during a good sleep!,1,,exp3,0.3933357
,lingkling_6535,I just love when my eczema flares up 😊 #Sarcasm,I just love when my eczema flares up 😊,1,,exp3,0.40110764
,lingkling_6713,I absolutely love seeing people say they need a break from their kid(s). #sarcasm,I absolutely love seeing people say they need a break from their kid(s).,1,,exp3,0.77017397
,lingkling_7036,I totally love how every couple of months my wisdom teeth start to come in and hurt extremely bad #sarcasm,I totally love how every couple of months my wisdom teeth start to come in and hurt extremely bad,1,,exp3,0.94994795
,lingkling_7067,I just love Ramirez being on the Pirates now... #sarcasm,I just love Ramirez being on the Pirates now...,1,,exp3,0.56217027
,lingkling_7319,I just LOVE how I am always the second option... 😒t #sarcasm,I just LOVE how I am always the second option... 😒t,1,,exp3,0.814953
,lingkling_7480,"I just love how you can tell when the step-douche is about to start a fight, especially when he's drunk. #sarcasm","I just love how you can tell when the step-douche is about to start a fight, especially when he's drunk.",1,,exp3,0.7770383
,lingkling_7493,I just love waking up before the sun on a Sat morning! #sarcasm,I just love waking up before the sun on a Sat morning!,1,,exp3,0.47428435
,lingkling_7851,I just love waking up to a nosebleed. #sarcasm,I just love waking up to a nosebleed.,1,,exp3,0.7951395
,lingkling_7869,I just love being cornered and having to speak/defend all of feminism and every feminist who has ever walked the earth. #sarcasm,I just love being cornered and having to speak/defend all of feminism and every feminist who has ever walked the earth.,1,,exp3,0.8471872
,lingkling_7892,I just love getting text from nurses at seven am... #sarcasm,I just love getting text from nurses at seven am...,1,,exp3,0.6978462
,lingkling_8002,I just love hanging with super conservative people who love telling me their viewpoints on every single topic #sarcasm,I just love hanging with super conservative people who love telling me their viewpoints on every single topic,1,,exp3,0.10380153
,lingkling_8050,I just love it when male customers use the restroom at my store and forget how to flush a toilet. #Sarcasm,I just love it when male customers use the restroom at my store and forget how to flush a toilet.,1,,exp3,0.92359775
